Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
1681660800000,2093.8,2141.54,2088.54,2114.66,98778.1246,1681675199999,209034103.84546400,143204,52624.31430000,111293758.53245800,0
1681675200000,2114.66,2131.77,2097.01,2118.67,66509.4521,1681689599999,140937446.00983100,112901,33460.90330000,70907436.82837400,0
1681689600000,2118.66,2120.51,2072.0,2096.9,103325.6559,1681703999999,216302548.34443200,161751,50499.90260000,105716212.87237000,0
1681704000000,2096.89,2102.36,2088.83,2090.08,44453.0795,1681718399999,93153078.32664200,85864,21943.41780000,45987493.01067400,0
1681718400000,2090.07,2099.01,2065.94,2076.5,73266.2335,1681732799999,152720949.93671900,118997,34646.51460000,72221250.99115000,0
1681732800000,2076.5,2082.58,2056.25,2071.45,119080.9917,1681747199999,246667749.48475100,161452,55804.35000000,115600460.57398100,0
1681747200000,2071.46,2088.73,2070.41,2078.14,53739.773,1681761599999,111829413.92536400,87252,27346.68180000,56906217.44418400,0
1681761600000,2078.15,2083.75,2067.0,2074.0,33106.9735,1681775999999,68759588.76860000,59501,15977.61310000,33185260.65515200,0
1681776000000,2073.99,2084.68,2051.0,2079.69,56756.0986,1681790399999,117614922.18695400,96969,28280.73290000,58613075.85801300,0
1681790400000,2079.7,2110.61,2077.78,2100.28,68960.8987,1681804799999,144501852.16627400,112572,36950.27790000,77420933.29507000,0
1681804800000,2100.28,2125.0,2094.18,2117.8,74110.1437,1681819199999,156164682.80421100,108103,37122.91930000,78228492.20159000,0
1681819200000,2117.8,2120.98,2088.12,2095.5,87550.8429,1681833599999,184277743.56579700,128734,40137.29090000,84495651.56169200,0
1681833600000,2095.49,2100.51,2069.91,2081.02,82196.1476,1681847999999,171312977.19770000,114258,39552.28420000,82434948.48776700,0
1681848000000,2081.01,2107.96,2074.16,2103.5,44670.482,1681862399999,93419285.64889200,76165,23899.51360000,49989307.61878200,0
1681862400000,2103.51,2104.6,2087.3,2091.46,34597.5523,1681876799999,72519593.78838000,66213,15706.13290000,32922559.96511100,0
1681876800000,2091.46,2092.36,2065.15,2073.91,64789.245,1681891199999,134626562.47117300,115871,30250.78150000,62849958.30607400,0
1681891200000,2073.91,2073.92,1962.06,1981.44,316144.5067,1681905599999,630519093.72803100,432366,153595.11900000,306047349.82233600,0
1681905600000,1981.45,2007.2,1969.34,1983.41,153884.0932,1681919999999,305840979.74676200,193149,82472.81830000,163920672.44305400,0
1681920000000,1983.41,1991.42,1964.84,1980.54,77087.4276,1681934399999,152612184.12450800,124139,36494.91820000,72241970.57707500,0
1681934400000,1980.54,1987.99,1923.03,1933.73,128886.2354,1681948799999,251815774.00016600,185111,62707.19420000,122496014.40240500,0
1681948800000,1933.74,1954.48,1923.69,1949.71,105454.6663,1681963199999,204711183.65059700,141733,56618.65090000,109879910.22398500,0
1681963200000,1949.71,1964.56,1947.46,1948.81,67530.6669,1681977599999,131942484.60331300,104922,33732.66310000,65913309.64743600,0
1681977600000,1948.81,1962.88,1937.68,1939.97,80533.7503,1681991999999,157233362.37657700,106977,36170.21430000,70623523.40542000,0
1681992000000,1939.97,1982.99,1936.04,1945.91,157477.7757,1682006399999,309256688.58588300,195745,74495.87040000,146252883.58792300,0
1682006400000,1945.92,1955.5,1914.43,1927.7,154309.8302,1682020799999,298531134.36637300,222864,74831.43420000,144792892.89598100,0
1682020800000,1927.7,1955.02,1923.06,1942.98,60029.5601,1682035199999,116510119.71665300,97378,31702.97420000,61524457.83371900,0
1682035200000,1942.98,1957.27,1934.5,1945.81,55948.8616,1682049599999,108828344.49207800,88507,27677.85330000,53841913.09906000,0
1682049600000,1945.82,1947.51,1898.0,1928.44,146683.8845,1682063999999,281721620.28202400,156590,70061.39100000,134569977.59098300,0
1682064000000,1928.44,1934.22,1902.25,1909.01,81268.3853,1682078399999,155846087.91359600,106163,40643.51910000,77960469.86891100,0
1682078400000,1909.01,1923.61,1890.6,1903.91,118773.9304,1682092799999,226798608.56392900,156189,61939.46010000,118285299.30664300,0
1682092800000,1903.91,1908.6,1836.61,1842.7,190049.7732,1682107199999,355829918.93328100,233740,90720.22390000,169905445.72076800,0
1682107200000,1842.69,1855.02,1825.0,1848.78,96151.7836,1682121599999,177154901.90703400,127698,48921.73510000,90145156.15803000,0
1682121600000,1848.77,1862.74,1846.0,1859.73,50923.5853,1682135999999,94397283.27847900,70475,27835.66670000,51607948.92662000,0
1682136000000,1859.73,1865.15,1848.09,1850.8,61697.9187,1682150399999,114593424.71388900,78482,30775.54180000,57140498.18918600,0
1682150400000,1850.8,1854.79,1841.64,1852.09,39087.5772,1682164799999,72314266.98143000,59551,17968.04540000,33242494.35164100,0
1682164800000,1852.1,1872.13,1845.91,1866.81,65492.1127,1682179199999,121768558.91052500,88857,33794.28920000,62809894.24958000,0
1682179200000,1866.81,1887.31,1865.9,1872.04,72047.0079,1682193599999,135265651.93790000,91010,35558.08850000,66766473.28543800,0
1682193600000,1872.05,1879.37,1864.13,1874.16,41759.3861,1682207999999,78240415.48954200,63124,22193.50930000,41580522.35454400,0
1682208000000,1874.17,1874.17,1846.45,1861.8,75665.0043,1682222399999,140714474.54332300,89017,42374.66760000,78785130.66634200,0
1682222400000,1861.8,1876.65,1859.56,1874.3,38623.9503,1682236799999,72137970.11405900,51970,20729.43070000,38717886.55007500,0
1682236800000,1874.29,1877.0,1863.18,1874.45,45682.9817,1682251199999,85483840.80722600,61707,25318.97870000,47372618.02323600,0
1682251200000,1874.45,1882.01,1852.08,1859.31,64046.1545,1682265599999,119607829.66055300,90032,33596.13150000,62757075.49470500,0
1682265600000,1859.32,1872.69,1836.37,1846.49,74923.5526,1682279999999,138896868.90637100,103710,35172.79350000,65195164.33318200,0
1682280000000,1846.49,1868.16,1838.03,1862.0,45572.701,1682294399999,84521444.65783400,67492,23345.41810000,43301563.56369800,0
1682294400000,1862.01,1890.0,1850.46,1868.12,65264.8694,1682308799999,122193499.87282400,114883,31682.06990000,59338622.26056500,0
1682308800000,1868.12,1868.4,1827.23,1845.69,68211.0299,1682323199999,126046333.52813100,110068,30845.15990000,56980031.30890500,0
1682323200000,1845.7,1855.57,1831.19,1855.26,78928.4399,1682337599999,145427545.09541500,110379,39075.70550000,72009274.33344800,0
1682337600000,1855.26,1876.19,1830.0,1834.17,99664.1152,1682351999999,184707666.23857400,141906,45020.56270000,83480785.39061200,0
1682352000000,1834.18,1847.62,1806.0,1831.33,101408.6325,1682366399999,185401246.70058100,145536,51900.91080000,94898457.02925900,0
1682366400000,1831.32,1845.66,1827.77,1841.84,34386.9648,1682380799999,63192597.80570700,60052,18444.55250000,33892792.07261400,0
1682380800000,1841.84,1851.64,1827.01,1830.23,41772.4078,1682395199999,76791496.58136900,70716,18446.47710000,33914076.76422400,0
1682395200000,1830.22,1836.51,1812.28,1815.63,60582.7725,1682409599999,110495453.86341800,83813,33080.86020000,60325557.40469100,0
1682409600000,1815.63,1829.56,1805.65,1826.03,82561.3736,1682423999999,150051238.46619500,106090,43758.39750000,79535833.29423600,0
1682424000000,1826.03,1833.32,1801.66,1814.99,90279.1809,1682438399999,164194036.65439500,122423,44530.40700000,80982382.15397100,0
1682438400000,1815.0,1847.61,1812.62,1837.66,85011.9345,1682452799999,155562108.24549600,117193,45281.37750000,82840848.52309000,0
1682452800000,1837.66,1877.86,1837.04,1866.1,97662.9354,1682467199999,182132087.56737300,131531,53273.37780000,99341972.00785100,0
1682467200000,1866.1,1884.36,1861.83,1862.8,85246.1539,1682481599999,159454269.45658000,89967,37842.29960000,70777058.16371800,0
1682481600000,1862.79,1878.63,1858.25,1861.84,45394.3051,1682495999999,84695705.53585600,66614,23106.00470000,43117146.52641500,0
1682496000000,1861.83,1920.16,1861.76,1914.58,187099.4416,1682510399999,354655298.07806300,206865,92334.80630000,175032964.57141600,0
1682510400000,1914.58,1964.72,1914.13,1953.91,184467.1953,1682524799999,359095495.02682500,250525,97449.76170000,189621709.71338700,0
1682524800000,1953.92,1960.31,1818.56,1828.74,202468.6328,1682539199999,382782469.35844000,264738,99348.36510000,187742578.39872300,0
1682539200000,1828.74,1883.37,1785.0,1866.01,193034.0011,1682553599999,355220331.50513900,303911,95508.74870000,175813052.05034200,0
1682553600000,1866.01,1940.96,1861.19,1898.41,216385.0595,1682567999999,412941745.61945400,272713,112190.35720000,213856021.95796700,0
1682568000000,1898.42,1918.68,1871.14,1885.1,110515.011,1682582399999,209263722.78259800,136002,60481.50940000,114382414.66245800,0
1682582400000,1885.1,1894.76,1875.04,1880.92,72358.0599,1682596799999,136371402.02383100,106373,39790.29620000,74997188.76734000,0
1682596800000,1880.93,1916.75,1861.85,1900.19,144397.7559,1682611199999,272474781.39292600,191692,74548.29410000,140606981.23037500,0
1682611200000,1900.2,1937.77,1889.99,1922.44,122385.8022,1682625599999,234513374.76558100,155652,61699.19470000,118236989.01850200,0
1682625600000,1922.44,1930.0,1893.12,1908.68,61431.2581,1682639999999,117529094.09328000,97177,29813.64180000,57030164.32081300,0
1682640000000,1908.68,1915.0,1902.16,1905.41,52389.1765,1682654399999,99938964.87134800,73354,26888.59690000,51296211.10662400,0
1682654400000,1905.41,1923.88,1904.4,1919.08,59188.3659,1682668799999,113340466.37611200,78858,29596.50360000,56674004.42641900,0
1682668800000,1919.07,1919.52,1895.02,1902.33,53927.0947,1682683199999,102960145.48735000,89698,25672.99320000,49017398.26557100,0
1682683200000,1902.33,1915.31,1873.94,1886.8,136056.0646,1682697599999,257073468.54606500,182146,73498.06710000,138755688.66495200,0
1682697600000,1886.8,1905.15,1883.21,1892.36,59311.4806,1682711999999,112195800.46729000,100404,32197.04290000,60911017.30108200,0
1682712000000,1892.36,1900.78,1887.08,1890.94,26758.5968,1682726399999,50694460.86599100,50023,13536.85190000,25644514.25516100,0
1682726400000,1890.93,1898.04,1886.11,1896.2,26585.2453,1682740799999,50312299.52504600,46568,13978.60220000,26454187.67794300,0
1682740800000,1896.2,1904.51,1896.2,1902.18,27198.4058,1682755199999,51704208.86830800,55699,15503.09160000,29471426.91437000,0
1682755200000,1902.19,1903.74,1893.33,1897.95,23839.6519,1682769599999,45252298.03690600,48314,10825.41370000,20549631.72606200,0
1682769600000,1897.95,1918.0,1896.6,1905.54,45490.6712,1682783999999,86813926.26273100,77849,22545.85950000,43023964.98443400,0
1682784000000,1905.54,1907.56,1883.05,1903.09,38648.2119,1682798399999,73336899.32988000,65069,18471.32810000,35040285.76732500,0
1682798400000,1903.1,1909.37,1897.79,1907.8,20283.9545,1682812799999,38608609.27286600,42463,9585.95930000,18246043.78623600,0
1682812800000,1907.79,1907.8,1893.0,1896.25,22112.9507,1682827199999,41978515.86576100,49239,10267.26920000,19487597.74791600,0
